# EDUK2 solver execution report
# generated_at: 2026-08-24T21:12:30-03:00
# primary_time: internal_seconds (average over successful runs)
instance	algorithm	status	runs	internal_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
ss_wmin1000wmax50000n5000-1-s843367405c563850.ukp	faithful	ok	1	0.001473	563850.000000	563850.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005915 last_stop_reason=
ss_wmin1000wmax50000n5000-1-s843367405c563850.ukp	ukp5	ok	1	0.000896	563850.000000	563850.000000	1					elapsed_seconds=0.011412
ss_wmin1000wmax50000n5000-2-s528806317c898111.ukp	faithful	ok	1	0.001104	898111.000000	898111.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006078 last_stop_reason=
ss_wmin1000wmax50000n5000-2-s528806317c898111.ukp	ukp5	ok	1	0.000914	898111.000000	898111.000000	1					elapsed_seconds=0.012488
ss_wmin1000wmax50000n5000-3-s780179313c777991.ukp	faithful	ok	1	0.001025	777991.000000	777991.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005585 last_stop_reason=
ss_wmin1000wmax50000n5000-3-s780179313c777991.ukp	ukp5	ok	1	0.000905	777991.000000	777991.000000	1					elapsed_seconds=0.011648
ss_wmin1000wmax50000n5000-4-s721215008c918348.ukp	faithful	ok	1	0.001497	918348.000000	918348.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006043 last_stop_reason=
ss_wmin1000wmax50000n5000-4-s721215008c918348.ukp	ukp5	ok	1	0.001213	918348.000000	918348.000000	1					elapsed_seconds=0.013532
ss_wmin1000wmax50000n5000-5-s110877071c910113.ukp	faithful	ok	1	0.001639	910113.000000	910113.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006797 last_stop_reason=
ss_wmin1000wmax50000n5000-5-s110877071c910113.ukp	ukp5	ok	1	0.001213	910113.000000	910113.000000	1					elapsed_seconds=0.013465
ss_wmin1000wmax50000n5000-6-s227708629c579842.ukp	faithful	ok	1	0.001477	579842.000000	579842.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006321 last_stop_reason=
ss_wmin1000wmax50000n5000-6-s227708629c579842.ukp	ukp5	ok	1	0.000991	579842.000000	579842.000000	1					elapsed_seconds=0.011943
ss_wmin1000wmax50000n5000-7-s177710744c955831.ukp	faithful	ok	1	0.001184	955831.000000	955831.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005510 last_stop_reason=
ss_wmin1000wmax50000n5000-7-s177710744c955831.ukp	ukp5	ok	1	0.001203	955831.000000	955831.000000	1					elapsed_seconds=0.013512
ss_wmin1000wmax50000n5000-8-s991580855c627425.ukp	faithful	ok	1	0.001090	627425.000000	627425.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005484 last_stop_reason=
ss_wmin1000wmax50000n5000-8-s991580855c627425.ukp	ukp5	ok	1	0.001274	627425.000000	627425.000000	1					elapsed_seconds=0.012869
ss_wmin1000wmax50000n5000-9-s126456688c692500.ukp	faithful	ok	1	0.001577	692500.000000	692500.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006177 last_stop_reason=
ss_wmin1000wmax50000n5000-9-s126456688c692500.ukp	ukp5	ok	1	0.001223	692500.000000	692500.000000	1					elapsed_seconds=0.012977
ss_wmin100wmax100000n10000-0-s827183242c544223.ukp	faithful	ok	1	0.003234	544223.000000	544223.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008071 last_stop_reason=
ss_wmin100wmax100000n10000-0-s827183242c544223.ukp	ukp5	ok	1	0.001647	544223.000000	544223.000000	1					elapsed_seconds=0.016048
ss_wmin100wmax100000n10000-1-s843367405c758616.ukp	faithful	ok	1	0.003256	758616.000000	758616.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008289 last_stop_reason=
ss_wmin100wmax100000n10000-1-s843367405c758616.ukp	ukp5	ok	1	0.002385	758616.000000	758616.000000	1					elapsed_seconds=0.019550
ss_wmin100wmax100000n10000-2-s528806317c962915.ukp	faithful	ok	1	0.003340	962915.000000	962915.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008661 last_stop_reason=
ss_wmin100wmax100000n10000-2-s528806317c962915.ukp	ukp5	ok	1	0.001659	962915.000000	962915.000000	1					elapsed_seconds=0.015786
ss_wmin100wmax100000n10000-3-s780179313c856339.ukp	faithful	ok	1	0.003307	856339.000000	856339.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008188 last_stop_reason=
ss_wmin100wmax100000n10000-3-s780179313c856339.ukp	ukp5	ok	1	0.002615	856339.000000	856339.000000	1					elapsed_seconds=0.019039
ss_wmin100wmax100000n10000-4-s721215008c714434.ukp	faithful	ok	1	0.002250	714434.000000	714434.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007421 last_stop_reason=
ss_wmin100wmax100000n10000-4-s721215008c714434.ukp	ukp5	ok	1	0.001652	714434.000000	714434.000000	1					elapsed_seconds=0.015926
ss_wmin100wmax100000n10000-5-s110877071c927298.ukp	faithful	ok	1	0.003238	927298.000000	927298.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008331 last_stop_reason=
ss_wmin100wmax100000n10000-5-s110877071c927298.ukp	ukp5	ok	1	0.001679	927298.000000	927298.000000	1					elapsed_seconds=0.017503
ss_wmin100wmax100000n10000-6-s227708629c775731.ukp	faithful	ok	1	0.003232	775731.000000	775731.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008129 last_stop_reason=
ss_wmin100wmax100000n10000-6-s227708629c775731.ukp	ukp5	ok	1	0.001668	775731.000000	775731.000000	1					elapsed_seconds=0.015391
ss_wmin100wmax100000n10000-7-s177710744c926728.ukp	faithful	ok	1	0.002825	926728.000000	926728.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007743 last_stop_reason=
ss_wmin100wmax100000n10000-7-s177710744c926728.ukp	ukp5	ok	1	0.001815	926728.000000	926728.000000	1					elapsed_seconds=0.017929
ss_wmin100wmax100000n10000-8-s991580855c907022.ukp	faithful	ok	1	0.003183	907022.000000	907022.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008300 last_stop_reason=
ss_wmin100wmax100000n10000-8-s991580855c907022.ukp	ukp5	ok	1	0.001699	907022.000000	907022.000000	1					elapsed_seconds=0.017606
ss_wmin100wmax100000n10000-9-s126456688c646208.ukp	faithful	ok	1	0.002183	646208.000000	646208.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007048 last_stop_reason=
ss_wmin100wmax100000n10000-9-s126456688c646208.ukp	ukp5	ok	1	0.001680	646208.000000	646208.000000	1					elapsed_seconds=0.015999
ss_wmin100wmax100000n1000-0-s827183242c934712.ukp	faithful	ok	1	0.000289	934712.000000	934712.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004484 last_stop_reason=
ss_wmin100wmax100000n1000-0-s827183242c934712.ukp	ukp5	ok	1	0.001692	934712.000000	934712.000000	1					elapsed_seconds=0.011404
ss_wmin100wmax100000n1000-1-s843367405c651585.ukp	faithful	ok	1	0.000291	651585.000000	651585.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005005 last_stop_reason=
ss_wmin100wmax100000n1000-1-s843367405c651585.ukp	ukp5	ok	1	0.001224	651585.000000	651585.000000	1					elapsed_seconds=0.008396
ss_wmin100wmax100000n1000-2-s528806317c930355.ukp	faithful	ok	1	0.000282	930355.000000	930355.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004353 last_stop_reason=
ss_wmin100wmax100000n1000-2-s528806317c930355.ukp	ukp5	ok	1	0.001763	930355.000000	930355.000000	1					elapsed_seconds=0.010786
ss_wmin100wmax100000n1000-3-s780179313c585253.ukp	faithful	ok	1	0.000278	585253.000000	585253.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004320 last_stop_reason=
ss_wmin100wmax100000n1000-3-s780179313c585253.ukp	ukp5	ok	1	0.001836	585253.000000	585253.000000	1					elapsed_seconds=0.010206
ss_wmin100wmax100000n1000-4-s721215008c841862.ukp	faithful	ok	1	0.000292	841862.000000	841862.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004426 last_stop_reason=
ss_wmin100wmax100000n1000-4-s721215008c841862.ukp	ukp5	ok	1	0.001706	841862.000000	841862.000000	1					elapsed_seconds=0.011100
ss_wmin100wmax100000n1000-5-s110877071c649340.ukp	faithful	ok	1	0.000342	649340.000000	649340.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004650 last_stop_reason=
ss_wmin100wmax100000n1000-5-s110877071c649340.ukp	ukp5	ok	1	0.001977	649340.000000	649340.000000	1					elapsed_seconds=0.010004
ss_wmin100wmax100000n1000-6-s227708629c786259.ukp	faithful	ok	1	0.000279	786259.000000	786259.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004366 last_stop_reason=
ss_wmin100wmax100000n1000-6-s227708629c786259.ukp	ukp5	ok	1	0.001610	786259.000000	786259.000000	1					elapsed_seconds=0.009476
ss_wmin100wmax100000n1000-7-s177710744c880033.ukp	faithful	ok	1	0.000309	880033.000000	880033.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004856 last_stop_reason=
ss_wmin100wmax100000n1000-7-s177710744c880033.ukp	ukp5	ok	1	0.001972	880033.000000	880033.000000	1					elapsed_seconds=0.011204
ss_wmin100wmax100000n1000-8-s991580855c506117.ukp	faithful	ok	1	0.000198	506117.000000	506117.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004507 last_stop_reason=
ss_wmin100wmax100000n1000-8-s991580855c506117.ukp	ukp5	ok	1	0.001931	506117.000000	506117.000000	1					elapsed_seconds=0.010052
ss_wmin100wmax100000n1000-9-s126456688c853648.ukp	faithful	ok	1	0.000277	853648.000000	853648.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004329 last_stop_reason=
ss_wmin100wmax100000n1000-9-s126456688c853648.ukp	ukp5	ok	1	0.001865	853648.000000	853648.000000	1					elapsed_seconds=0.011462
ss_wmin100wmax100000n2000-0-s827183242c755190.ukp	faithful	ok	1	0.000615	755190.000000	755190.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005158 last_stop_reason=
ss_wmin100wmax100000n2000-0-s827183242c755190.ukp	ukp5	ok	1	0.001798	755190.000000	755190.000000	1					elapsed_seconds=0.010642
ss_wmin100wmax100000n2000-1-s843367405c726618.ukp	faithful	ok	1	0.000596	726618.000000	726618.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004989 last_stop_reason=
ss_wmin100wmax100000n2000-1-s843367405c726618.ukp	ukp5	ok	1	0.001830	726618.000000	726618.000000	1					elapsed_seconds=0.011395
ss_wmin100wmax100000n2000-2-s528806317c623571.ukp	faithful	ok	1	0.000459	623571.000000	623571.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004700 last_stop_reason=
ss_wmin100wmax100000n2000-2-s528806317c623571.ukp	ukp5	ok	1	0.002063	623571.000000	623571.000000	1					elapsed_seconds=0.011471
ss_wmin100wmax100000n2000-3-s780179313c847262.ukp	faithful	ok	1	0.000640	847262.000000	847262.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005136 last_stop_reason=
ss_wmin100wmax100000n2000-3-s780179313c847262.ukp	ukp5	ok	1	0.001909	847262.000000	847262.000000	1					elapsed_seconds=0.011106
ss_wmin100wmax100000n2000-4-s721215008c751902.ukp	faithful	ok	1	0.000561	751902.000000	751902.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004535 last_stop_reason=
ss_wmin100wmax100000n2000-4-s721215008c751902.ukp	ukp5	ok	1	0.002033	751902.000000	751902.000000	1					elapsed_seconds=0.011730
ss_wmin100wmax100000n2000-5-s110877071c842723.ukp	faithful	ok	1	0.000420	842723.000000	842723.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004630 last_stop_reason=
ss_wmin100wmax100000n2000-5-s110877071c842723.ukp	ukp5	ok	1	0.001950	842723.000000	842723.000000	1					elapsed_seconds=0.011583
ss_wmin100wmax100000n2000-6-s227708629c880921.ukp	faithful	ok	1	0.000552	880921.000000	880921.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004730 last_stop_reason=
ss_wmin100wmax100000n2000-6-s227708629c880921.ukp	ukp5	ok	1	0.001866	880921.000000	880921.000000	1					elapsed_seconds=0.012548
ss_wmin100wmax100000n2000-7-s177710744c786597.ukp	faithful	ok	1	0.000560	786597.000000	786597.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004718 last_stop_reason=
ss_wmin100wmax100000n2000-7-s177710744c786597.ukp	ukp5	ok	1	0.001778	786597.000000	786597.000000	1					elapsed_seconds=0.011641
ss_wmin100wmax100000n2000-8-s991580855c820778.ukp	faithful	ok	1	0.000607	820778.000000	820778.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005120 last_stop_reason=
ss_wmin100wmax100000n2000-8-s991580855c820778.ukp	ukp5	ok	1	0.001337	820778.000000	820778.000000	1					elapsed_seconds=0.009645
ss_wmin100wmax100000n2000-9-s126456688c955846.ukp	faithful	ok	1	0.000613	955846.000000	955846.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004872 last_stop_reason=
ss_wmin100wmax100000n2000-9-s126456688c955846.ukp	ukp5	ok	1	0.001358	955846.000000	955846.000000	1					elapsed_seconds=0.010496
ss_wmin100wmax100000n5000-0-s827183242c614699.ukp	faithful	ok	1	0.001459	614699.000000	614699.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006187 last_stop_reason=
ss_wmin100wmax100000n5000-0-s827183242c614699.ukp	ukp5	ok	1	0.001402	614699.000000	614699.000000	1					elapsed_seconds=0.012234
ss_wmin100wmax100000n5000-1-s843367405c722247.ukp	faithful	ok	1	0.001507	722247.000000	722247.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006199 last_stop_reason=
ss_wmin100wmax100000n5000-1-s843367405c722247.ukp	ukp5	ok	1	0.002318	722247.000000	722247.000000	1					elapsed_seconds=0.014647
ss_wmin100wmax100000n5000-2-s528806317c565762.ukp	faithful	ok	1	0.001487	565762.000000	565762.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006066 last_stop_reason=
ss_wmin100wmax100000n5000-2-s528806317c565762.ukp	ukp5	ok	1	0.001581	565762.000000	565762.000000	1					elapsed_seconds=0.011842
ss_wmin100wmax100000n5000-3-s780179313c975126.ukp	faithful	ok	1	0.001511	975126.000000	975126.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006309 last_stop_reason=
ss_wmin100wmax100000n5000-3-s780179313c975126.ukp	ukp5	ok	1	0.002139	975126.000000	975126.000000	1					elapsed_seconds=0.015747
ss_wmin100wmax100000n5000-4-s721215008c722598.ukp	faithful	ok	1	0.001186	722598.000000	722598.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005263 last_stop_reason=
ss_wmin100wmax100000n5000-4-s721215008c722598.ukp	ukp5	ok	1	0.001498	722598.000000	722598.000000	1					elapsed_seconds=0.013020
ss_wmin100wmax100000n5000-5-s110877071c915598.ukp	faithful	ok	1	0.001553	915598.000000	915598.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006117 last_stop_reason=
ss_wmin100wmax100000n5000-5-s110877071c915598.ukp	ukp5	ok	1	0.001483	915598.000000	915598.000000	1					elapsed_seconds=0.013211
ss_wmin100wmax100000n5000-6-s227708629c702084.ukp	faithful	ok	1	0.001490	702084.000000	702084.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006171 last_stop_reason=
ss_wmin100wmax100000n5000-6-s227708629c702084.ukp	ukp5	ok	1	0.002232	702084.000000	702084.000000	1					elapsed_seconds=0.014618
ss_wmin100wmax100000n5000-7-s177710744c998133.ukp	faithful	ok	1	0.001531	998133.000000	998133.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005959 last_stop_reason=
ss_wmin100wmax100000n5000-7-s177710744c998133.ukp	ukp5	ok	1	0.001959	998133.000000	998133.000000	1					elapsed_seconds=0.015514
ss_wmin100wmax100000n5000-8-s991580855c676792.ukp	faithful	ok	1	0.001460	676792.000000	676792.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005858 last_stop_reason=
ss_wmin100wmax100000n5000-8-s991580855c676792.ukp	ukp5	ok	1	0.001539	676792.000000	676792.000000	1					elapsed_seconds=0.012499
ss_wmin100wmax100000n5000-9-s126456688c828941.ukp	faithful	ok	1	0.001476	828941.000000	828941.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006073 last_stop_reason=
ss_wmin100wmax100000n5000-9-s126456688c828941.ukp	ukp5	ok	1	0.001462	828941.000000	828941.000000	1					elapsed_seconds=0.012729
ss_wmin100wmax50000n10000-0-s827183242c692993.ukp	faithful	ok	1	0.003321	692993.000000	692993.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008430 last_stop_reason=
ss_wmin100wmax50000n10000-0-s827183242c692993.ukp	ukp5	ok	1	0.001505	692993.000000	692993.000000	1					elapsed_seconds=0.018847
ss_wmin100wmax50000n10000-1-s843367405c890345.ukp	faithful	ok	1	0.003313	890345.000000	890345.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008141 last_stop_reason=
ss_wmin100wmax50000n10000-1-s843367405c890345.ukp	ukp5	ok	1	0.001032	890345.000000	890345.000000	1					elapsed_seconds=0.015194
ss_wmin100wmax50000n10000-2-s528806317c831043.ukp	faithful	ok	1	0.002206	831043.000000	831043.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006980 last_stop_reason=
ss_wmin100wmax50000n10000-2-s528806317c831043.ukp	ukp5	ok	1	0.001071	831043.000000	831043.000000	1					elapsed_seconds=0.015684
ss_wmin100wmax50000n10000-3-s780179313c522689.ukp	faithful	ok	1	0.002373	522689.000000	522689.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007163 last_stop_reason=
ss_wmin100wmax50000n10000-3-s780179313c522689.ukp	ukp5	ok	1	0.001044	522689.000000	522689.000000	1					elapsed_seconds=0.014506
ss_wmin100wmax50000n10000-4-s721215008c548771.ukp	faithful	ok	1	0.002282	548771.000000	548771.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.006309 last_stop_reason=
ss_wmin100wmax50000n10000-4-s721215008c548771.ukp	ukp5	ok	1	0.001017	548771.000000	548771.000000	1					elapsed_seconds=0.015634
ss_wmin100wmax50000n10000-5-s110877071c757113.ukp	faithful	ok	1	0.003283	757113.000000	757113.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008504 last_stop_reason=
ss_wmin100wmax50000n10000-5-s110877071c757113.ukp	ukp5	ok	1	0.001101	757113.000000	757113.000000	1					elapsed_seconds=0.015456
ss_wmin100wmax50000n10000-6-s227708629c960084.ukp	faithful	ok	1	0.002350	960084.000000	960084.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007329 last_stop_reason=
ss_wmin100wmax50000n10000-6-s227708629c960084.ukp	ukp5	ok	1	0.001108	960084.000000	960084.000000	1					elapsed_seconds=0.016680
ss_wmin100wmax50000n10000-7-s177710744c908287.ukp	faithful	ok	1	0.003216	908287.000000	908287.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008727 last_stop_reason=
ss_wmin100wmax50000n10000-7-s177710744c908287.ukp	ukp5	ok	1	0.001062	908287.000000	908287.000000	1					elapsed_seconds=0.016658
ss_wmin100wmax50000n10000-8-s991580855c759438.ukp	faithful	ok	1	0.002796	759438.000000	759438.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.007497 last_stop_reason=
ss_wmin100wmax50000n10000-8-s991580855c759438.ukp	ukp5	ok	1	0.001029	759438.000000	759438.000000	1					elapsed_seconds=0.016121
ss_wmin100wmax50000n10000-9-s126456688c597881.ukp	faithful	ok	1	0.003188	597881.000000	597881.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.008299 last_stop_reason=
ss_wmin100wmax50000n10000-9-s126456688c597881.ukp	ukp5	ok	1	0.001027	597881.000000	597881.000000	1					elapsed_seconds=0.014164
ss_wmin100wmax50000n1000-0-s827183242c771721.ukp	faithful	ok	1	0.000275	771721.000000	771721.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004376 last_stop_reason=
ss_wmin100wmax50000n1000-0-s827183242c771721.ukp	ukp5	ok	1	0.000933	771721.000000	771721.000000	1					elapsed_seconds=0.009967
ss_wmin100wmax50000n1000-1-s843367405c507170.ukp	faithful	ok	1	0.000315	507170.000000	507170.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004467 last_stop_reason=
ss_wmin100wmax50000n1000-1-s843367405c507170.ukp	ukp5	ok	1	0.000696	507170.000000	507170.000000	1					elapsed_seconds=0.006772
ss_wmin100wmax50000n1000-2-s528806317c700591.ukp	faithful	ok	1	0.000270	700591.000000	700591.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004623 last_stop_reason=
ss_wmin100wmax50000n1000-2-s528806317c700591.ukp	ukp5	ok	1	0.000941	700591.000000	700591.000000	1					elapsed_seconds=0.008783
ss_wmin100wmax50000n1000-3-s780179313c737429.ukp	faithful	ok	1	0.000299	737429.000000	737429.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004502 last_stop_reason=
ss_wmin100wmax50000n1000-3-s780179313c737429.ukp	ukp5	ok	1	0.000703	737429.000000	737429.000000	1					elapsed_seconds=0.007891
ss_wmin100wmax50000n1000-4-s721215008c919878.ukp	faithful	ok	1	0.000313	919878.000000	919878.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004702 last_stop_reason=
ss_wmin100wmax50000n1000-4-s721215008c919878.ukp	ukp5	ok	1	0.000968	919878.000000	919878.000000	1					elapsed_seconds=0.010234
ss_wmin100wmax50000n1000-5-s110877071c904309.ukp	faithful	ok	1	0.000281	904309.000000	904309.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004252 last_stop_reason=
ss_wmin100wmax50000n1000-5-s110877071c904309.ukp	ukp5	ok	1	0.000627	904309.000000	904309.000000	1					elapsed_seconds=0.007875
ss_wmin100wmax50000n1000-6-s227708629c546518.ukp	faithful	ok	1	0.000277	546518.000000	546518.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004801 last_stop_reason=
ss_wmin100wmax50000n1000-6-s227708629c546518.ukp	ukp5	ok	1	0.001008	546518.000000	546518.000000	1					elapsed_seconds=0.008093
ss_wmin100wmax50000n1000-7-s177710744c921854.ukp	faithful	ok	1	0.000168	921854.000000	921854.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004429 last_stop_reason=
ss_wmin100wmax50000n1000-7-s177710744c921854.ukp	ukp5	ok	1	0.000919	921854.000000	921854.000000	1					elapsed_seconds=0.009880
ss_wmin100wmax50000n1000-8-s991580855c660065.ukp	faithful	ok	1	0.000291	660065.000000	660065.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004488 last_stop_reason=
ss_wmin100wmax50000n1000-8-s991580855c660065.ukp	ukp5	ok	1	0.000620	660065.000000	660065.000000	1					elapsed_seconds=0.007241
ss_wmin100wmax50000n1000-9-s126456688c935549.ukp	faithful	ok	1	0.000476	935549.000000	935549.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004728 last_stop_reason=
ss_wmin100wmax50000n1000-9-s126456688c935549.ukp	ukp5	ok	1	0.000943	935549.000000	935549.000000	1					elapsed_seconds=0.010027
ss_wmin100wmax50000n2000-0-s827183242c555456.ukp	faithful	ok	1	0.000579	555456.000000	555456.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004666 last_stop_reason=
ss_wmin100wmax50000n2000-0-s827183242c555456.ukp	ukp5	ok	1	0.000676	555456.000000	555456.000000	1					elapsed_seconds=0.007940
ss_wmin100wmax50000n2000-1-s843367405c810134.ukp	faithful	ok	1	0.000591	810134.000000	810134.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004828 last_stop_reason=
ss_wmin100wmax50000n2000-1-s843367405c810134.ukp	ukp5	ok	1	0.001031	810134.000000	810134.000000	1					elapsed_seconds=0.010434
ss_wmin100wmax50000n2000-2-s528806317c949226.ukp	faithful	ok	1	0.000583	949226.000000	949226.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005725 last_stop_reason=
ss_wmin100wmax50000n2000-2-s528806317c949226.ukp	ukp5	ok	1	0.001002	949226.000000	949226.000000	1					elapsed_seconds=0.011243
ss_wmin100wmax50000n2000-3-s780179313c911650.ukp	faithful	ok	1	0.000589	911650.000000	911650.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004717 last_stop_reason=
ss_wmin100wmax50000n2000-3-s780179313c911650.ukp	ukp5	ok	1	0.001054	911650.000000	911650.000000	1					elapsed_seconds=0.010723
ss_wmin100wmax50000n2000-4-s721215008c731342.ukp	faithful	ok	1	0.000602	731342.000000	731342.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004839 last_stop_reason=
ss_wmin100wmax50000n2000-4-s721215008c731342.ukp	ukp5	ok	1	0.000644	731342.000000	731342.000000	1					elapsed_seconds=0.007917
ss_wmin100wmax50000n2000-5-s110877071c714179.ukp	faithful	ok	1	0.000666	714179.000000	714179.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005410 last_stop_reason=
ss_wmin100wmax50000n2000-5-s110877071c714179.ukp	ukp5	ok	1	0.001102	714179.000000	714179.000000	1					elapsed_seconds=0.012865
ss_wmin100wmax50000n2000-6-s227708629c602464.ukp	faithful	ok	1	0.000608	602464.000000	602464.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.005371 last_stop_reason=
ss_wmin100wmax50000n2000-6-s227708629c602464.ukp	ukp5	ok	1	0.000717	602464.000000	602464.000000	1					elapsed_seconds=0.008251
ss_wmin100wmax50000n2000-7-s177710744c599019.ukp	faithful	ok	1	0.000484	599019.000000	599019.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004839 last_stop_reason=
ss_wmin100wmax50000n2000-7-s177710744c599019.ukp	ukp5	ok	1	0.000994	599019.000000	599019.000000	1					elapsed_seconds=0.009709
ss_wmin100wmax50000n2000-8-s991580855c676793.ukp	faithful	ok	1	0.000560	676793.000000	676793.000000	1.000000	1.000000	0.000000	0.000000	0.000000	elapsed_seconds=0.004697 last_stop_reason=
ss_wmin100wmax50000n2000-8-s991580855c676793.ukp	ukp5	ok	1	0.000992	676793.000000	676793.000000	1					elapsed_seconds=0.010409
