# EDUK2 solver execution report
# generated_at: 2026-08-24T00:56:39-03:00
instance	algorithm	status	runs	elapsed_seconds	profit	weight	optimal	verified	states_scanned	points_generated	bb_nodes	details
nsds2_n20000wmin20000-150-s810086031c1733083.ukp	ocaml_pyasukpt	ok	1	3,918968	2199889,000000		0,000000			38524,000000	10001,000000	Not a Saw ukp       7750 false          2      38524 false         2199889    3.90549 10001
nsds2_n20000wmin20000-151-s219535324c1172487.ukp	faithful	ok	1	0,060053	1492501,000000	1172486,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-151-s219535324c1172487.ukp	ocaml_pyasukpt	ok	1	0,616388	1492501,000000		0,000000			27246,000000	10001,000000	Not a Saw ukp       3005 false         10      27246 false         1492501    0.60450 10001
nsds2_n20000wmin20000-152-s366491978c1703062.ukp	faithful	ok	1	0,090338	2147718,000000	1703053,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-152-s366491978c1703062.ukp	ocaml_pyasukpt	ok	1	1,016586	2147718,000000		0,000000			40037,000000	10001,000000	Not a Saw ukp       3765 false          5      40037 false         2147718    1.00453 10001
nsds2_n20000wmin20000-153-s362367963c1466051.ukp	faithful	ok	1	0,040115	1857882,000000	1466033,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-153-s362367963c1466051.ukp	ocaml_pyasukpt	ok	1	0,135241	1857882,000000		0,000000			27755,000000	10001,000000	Not a Saw ukp       1231 true          1      27755 false         1857882    0.12620 10001
nsds2_n20000wmin20000-154-s685047257c1313197.ukp	faithful	ok	1	0,036085	1666345,000000	1313113,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-154-s685047257c1313197.ukp	ocaml_pyasukpt	ok	1	0,070346	1666345,000000		0,000000			4061,000000	10001,000000	Not a Saw ukp        619 false          8       4061 false         1666345    0.05999 10001
nsds2_n20000wmin20000-155-s995770624c1536499.ukp	faithful	ok	1	0,073046	1920169,000000	1536456,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-155-s995770624c1536499.ukp	ocaml_pyasukpt	ok	1	2,418213	1920169,000000		0,000000			18269,000000	10001,000000	Not a Saw ukp       4826 false        308      18269 false         1920169    2.40454 10001
nsds2_n20000wmin20000-156-s180237460c1368978.ukp	faithful	ok	1	0,115145	1731680,000000	1368976,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-156-s180237460c1368978.ukp	ocaml_pyasukpt	ok	1	4,505057	1731680,000000		0,000000			18270,000000	10001,000000	Not a Saw ukp       7656 false       2102      18270 false         1731680    4.48896 10001
nsds2_n20000wmin20000-157-s852514704c1782122.ukp	faithful	ok	1	0,077798	2239337,000000	1782116,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
nsds2_n20000wmin20000-157-s852514704c1782122.ukp	ocaml_pyasukpt	ok	1	2,356303	2239337,000000		0,000000			13218,000000	10001,000000	Not a Saw ukp       4094 false        719      13218 false         2239337    2.34524 10001
nsds2_n20000wmin20000-158-s752268543c1302331.ukp	faithful	ok	1	0,087559	1635228,000000	1302253,000000	1,000000	1,000000	0,000000	0,000000	0,000000	last_stop_reason=
